state_name_harmonized,cause_group,dalys_n,deaths_n,Incidence,Prevalence,ylds_n,ylls_n,yll_fraction,yld_fraction,yld_yll_ratio
Jharkhand,unintentional_all,762500.0444865878,13462.41646521871,2625816.0025392794,4347674.465586579,183155.62093290256,579344.4235536857,0.7597959209874856,0.24020407901251503,0.31614289097568266
Jharkhand,violence,100212.78993309718,1513.7898715782962,120488.71249732537,1408928.8317998648,22589.637232159264,77623.15270093792,0.7745832917411013,0.22541670825889865,0.2910167449548376
Karnataka,all_injuries,3150010.7275216496,56306.7501572329,6432389.8485703645,14348093.680611065,609135.4542067391,2540875.2733149114,0.8066243238841314,0.1933756761158689,0.23973449645642797
Karnataka,burns,74238.99457568963,1177.7603544892147,52750.56688091407,560754.0293043801,18203.293640949723,56035.70093473989,0.7548014524578353,0.24519854754216444,0.32485171662525614
Karnataka,drowning,240462.3958535448,4152.756546687075,9636.44482983369,25132.90521224492,1229.6362605990023,239232.7595929457,0.994886367757277,0.00511363224272256,0.00513991588230319
Karnataka,falls,754464.5236955317,12953.357745891548,3729145.2122455775,8546833.539806362,395464.1141713883,359000.4095241437,0.47583471223495233,0.5241652877650481,1.1015700920664058
Karnataka,intentional_all,1022009.1360740076,18552.151703777312,288263.31733338727,2921138.36659441,57843.09905529955,964166.037018708,0.9434025616664242,0.05659743833357563,0.05999288175940718
Karnataka,other_transport,54310.25859879707,1040.2664240441106,15809.58430010084,73190.92747696296,4509.949746175136,49800.308852621936,0.9169595236234979,0.08304047637650225,0.09056067823839795
Karnataka,other_unintentional,45772.88960319168,591.7387384820955,1078.8202215841486,743259.7450798943,319.5568050206216,40263.9056284174,0.8796452655156352,0.006981355291109682,0.007936557570189745
Karnataka,poisoning,8976.742611859152,151.33814117320028,4863.680347133439,7709.549461755573,698.9674329534334,8277.775178905718,0.9221357386330729,0.07786426136692717,0.08443904525634068
Karnataka,road,5395.111858850089,12706.073239283136,311167.8628665084,781661.200399291,49246.50906981399,611257.0441751712,113.2983078325746,9.127986658706712,0.08056595754453368
Karnataka,self_harm,885616.7704971257,15397.624602924883,94018.00705971329,300031.9746347518,828.2542981599543,869157.3022080808,0.9814146831481007,0.0009352287871592901,0.000952939469133823
Karnataka,transport_all,714813.8118437823,13746.339663327237,326977.44716660946,853560.1205309229,53756.45881598904,661057.3530277931,0.9247965583130936,0.07520344168690622,0.0813189030721347
Karnataka,unintentional_all,1413187.779603858,24008.2587901283,5817149.084070368,11403746.611496214,497535.89633545047,915651.8832684096,0.6479336267152574,0.35206637328474405,0.5433679604955339
Karnataka,violence,134989.8407873748,1876.719715008961,188678.0176393516,2613095.471039285,40463.86606572059,94525.97472165406,0.7002451011890873,0.29975489881091155,0.42807139714636666
Kerala,all_injuries,943415.1261340368,18827.32975765477,2656278.614293921,7181142.939805317,294445.83653406263,648969.2895999739,0.6878936659192073,0.31210633408079247,0.4537130512224387
Kerala,burns,31371.29354136112,611.3303379879742,27778.759758143013,368036.5703978523,9964.261633036958,21407.031908324163,0.6823764496704705,0.31762355032952955,0.46546675296739
Kerala,drowning,46832.22825547544,983.6279877286948,3361.5274629166133,9452.738701241087,429.0512823850797,46403.17697309033,0.9908385464803301,0.00916145351966926,0.00924616180124673
Kerala,falls,305277.3032487988,5769.432884590196,1516305.1502531753,4105268.196433193,190530.50000697232,114746.80324182688,0.37587728278741067,0.6241227172125905,1.660442771598897
Kerala,intentional_all,213258.3220770677,4247.052436931598,130473.01551081786,1431570.427424362,26336.74507260863,186921.577004459,0.8765030840714807,0.12349691592851887,0.14089729765109124
Kerala,other_transport,25141.451678670062,551.7021295975235,8935.820448235716,47399.77904692431,2746.9452192044164,22394.50645946565,0.8907403894447785,0.10925961055522172,0.12266156542348558
Kerala,other_unintentional,3610.655736466497,18.588005849093324,696.0801081038295,8522.307640913334,9466.683574539036,4532.522580801007,1.2553183996535429,2.621873771827229,2.088612556424604
Kerala,poisoning,10352.26301123527,247.39258283049665,2520.9364771103064,4557.339446623222,387.743353894571,9964.519657340688,0.9625450634828572,0.03745493651714168,0.0389123979106135
Kerala,road,214804.72115019624,4731.947596958879,120821.43151922982,365490.2726544928,4721.737172662233,192954.0600173212,0.8982766253186932,0.02198153349413903,0.02447078424905063
Kerala,self_harm,159726.59115927876,189.1390785647484,696.0969209324369,111952.40270685444,5299.067368867969,163074.87306179648,1.020962582862479,0.033175862142977554,0.03249468952129683
Kerala,transport_all,239946.1728288662,5283.649726556402,129757.25196746568,412130.8557229515,24597.606352079463,215348.5664767868,0.8974869819256386,0.10251301807436164,0.11422228972548526
Kerala,unintentional_all,490210.6312281027,9296.627594166774,2396048.3468156382,5713283.981420714,243511.4851093744,246699.1461187282,0.5032513177053788,0.49674868229462094,0.9870787513475231
Kerala,violence,43980.35197803084,565.3222350904771,97953.924022961,1309861.0560666053,20471.81818324456,23508.533794786275,0.5345235483001434,0.46547645169985646,0.8708249677308587
Madhya Pradesh,all_injuries,3994664.829502119,67773.38755463355,7123060.599521887,14382574.542060925,581582.8971773802,3413081.932324741,0.8544100889561078,0.14558991104389266,0.1703981646819854
Madhya Pradesh,burns,185464.23834135904,2970.98006236146,79190.10965998787,732901.8643293848,27004.406276903574,158459.8320644556,0.8543956154652302,0.14560438453477054,0.1704179912668289
Madhya Pradesh,drowning,361627.8695920633,5517.013287833091,13089.12821118071,30815.2553830973,1636.8633866665484,359991.00620539667,0.9954736248936977,0.004526375106302019,0.004546956336271965
Madhya Pradesh,falls,634321.0692170927,10600.274063926008,3059332.118835424,6279697.720310078,298651.5774434431,335669.49177364924,0.529179161883977,0.47082083811602254,0.8897191575719122
Madhya Pradesh,intentional_all,1133268.31470036,19164.649391772607,436987.77552625845,3707679.646530117,76246.68854234905,1057021.6261580116,0.932719650277606,0.06728034972239468,0.07213351804303682
Madhya Pradesh,other_transport,103740.02328895332,1901.136273375404,23526.517006286907,94042.0170593032,6132.456969749595,97607.56631920362,0.9408862965774684,0.059113703422530514,0.06282768028141152
Madhya Pradesh,other_unintentional,17611.845577732336,4382.303414894705,22765.531579745377,989050.7963137622,3218.308108980044,8219.537573660507,0.4667050671880146,0.18273542626612255,0.39154369453740395
Madhya Pradesh,poisoning,20581.33748047084,326.2985863054696,7024.993719815104,9433.72597350065,897.4953980517773,19683.84208241904,0.9563927563549545,0.04360724364504446,0.045595539442647263
Madhya Pradesh,road,955825.7733079422,17536.853175533815,380922.9289372476,888507.787719342,57863.87071025696,897961.9025976857,0.9394619057927263,0.06053809420727425,0.06443911544895657
Madhya Pradesh,self_harm,779753.4945633411,14856.556680311864,93614.75684028404,272398.5834287449,15144.305965499403,764609.1885978426,0.9805780851626971,0.019421914837304006,0.01980659687502758
Madhya Pradesh,transport_all,1059565.796596896,19437.989448909204,404449.4459435344,981005.8472127282,63996.32768000657,995569.4689168888,0.939601365119986,0.060398634880013506,0.06428112721217755
Madhya Pradesh,unintentional_all,1801830.7182048648,29170.74871395172,6281623.378052093,10451078.125398124,441339.8809550247,1360490.8372498397,0.7550602970101847,0.24493970298981504,0.32439754011660227
Madhya Pradesh,violence,287726.61980170297,4288.588186399164,329958.9536733173,3425664.216330491,59165.35907057763,228561.26073112545,0.7943695334434004,0.20563046655659994,0.2588599611382897
Maharashtra,all_injuries,3990334.4914333406,71147.01165740879,11481326.69707478,25943719.101681866,1077043.4830655633,2913291.0083677764,0.7300869174306521,0.2699130825693477,0.36969993041271776
Maharashtra,burns,135777.11979746915,2373.338905115806,102723.0090447772,1101760.357772417,32572.128621858443,103204.99117561078,0.7601059098142284,0.23989409018577207,0.3156061373663082
Maharashtra,drowning,210860.23998548908,3775.53602218372,13725.475872195912,36352.202552809744,1718.570541248061,209141.66944424104,0.9918497174177251,0.008150282582275015,0.008217255536951936
Maharashtra,falls,1104161.7672745346,16483.74528743251,6536784.37139813,15087151.170028104,697743.9941248929,406417.7731496413,0.3680781070266773,0.6319218929733224,1.716814667620322
Maharashtra,intentional_all,1013665.385529486,19064.92368642635,607173.5317570968,5457999.961308173,105214.93862493576,908450.4469045504,0.8962034808261932,0.103796519173807,0.11581802726108466
Maharashtra,other_transport,111328.0217003696,2282.163001816489,31866.011199590444,150329.6478052156,8968.251876162925,102359.76982420664,0.9194429961191596,0.0805570038808401,0.08761500628191195
Maharashtra,other_unintentional,71263.79963275559,798.7932652078791,29141.108200663657,29008.3165675217,34712.694140968226,6787.855829748458,0.09524970412366979,0.4871013659088272,5.11394098690729
Maharashtra,poisoning,46055.44526354535,859.7537767321911,9017.635000982116,14399.788515787415,1272.388781603348,44783.05648194201,0.9723726744075042,0.027627325592496064,0.028412280928534137
Maharashtra,road,870626.9438926518,17735.866456942338,495910.3602345473,1283724.155529049,78672.73669986486,791954.2071927866,0.9096366850902726,0.09036331490972695,0.09934000726978073
Maharashtra,self_harm,744786.933283187,15231.626408605074,121986.40034584791,402984.5513493427,20337.775347491384,724449.1579356954,0.9726931630529041,0.02730683694709564,0.02807343362154427
Maharashtra,transport_all,981954.9655930216,20018.02945875884,527776.3714341373,1431595.8716491817,87640.98857602791,894313.9770169925,0.9107484643930682,0.08925153560693064,0.09799800833747081
Maharashtra,unintentional_all,1994714.140310831,32064.05851222357,10346376.793883542,20516444.567009885,884187.5558645991,1110526.5844462323,0.5567347029851515,0.44326529701484874,0.7961876539006962
Maharashtra,violence,259646.1439670515,3743.635577976223,433222.0318229049,4994694.000477708,81426.272332544,178219.87163450752,0.6863952181670883,0.31360478183291185,0.4568866063349693
Manipur,all_injuries,136453.96557296437,2376.9126291251896,228907.94568303035,542631.9778215815,21087.85067664792,115366.1148963165,0.8454581324324223,0.1545418675675781,0.18279068074365074
Manipur,burns,2699.643675604077,41.36648371970538,1812.4356336737949,17818.387307380188,612.0596676421593,2087.58400796192,0.773281313688481,0.2267186863115199,0.29319043703525244
Manipur,drowning,13024.29205176939,218.7999431724845,444.3331620395829,1082.5833153932,54.64060674855499,12969.65144502082,0.9958047157932745,0.004195284206724457,0.00421295876609946
Manipur,falls,17615.921333347513,294.6145155081694,92528.48677392908,202495.8188224233,9320.809832907022,8295.111500440486,0.4708871789031874,0.5291128210968123,1.1236509397627832
Manipur,intentional_all,36619.40478727604,595.2862738547026,22250.471096471603,187682.62126122863,4620.399195063177,31999.00559221284,0.8738264801980444,0.12617351980195493,0.14439196186107672
Manipur,other_transport,2876.1626043028305,53.39390558550067,863.2468091901726,3709.442046948025,228.24940740923927,2647.913196893592,0.9206409932916275,0.07935900670837279,0.0861997318027686
Manipur,other_unintentional,192.6542254056563,2.9304034951115594,57.93380914659856,240.9124797935301,126.27925360823342,1807.7566103118395,9.383425702215426,0.6554709783413133,0.06985412355175963
Manipur,poisoning,2324.2444215491696,42.07110454187513,355.2721988783702,519.0413839057366,47.7066466046538,2276.537774944514,0.9794743417850786,0.020525658214920472,0.020955789589661676
Manipur,road,47608.46823077671,920.3473399607616,4971.595188823763,37795.1977347815,2387.1548560228684,45221.313374753845,0.9498586082532335,0.05014139174676663,0.05278826902350804
Manipur,self_harm,1031.19076795849,305.7929652507605,3170.891166168675,9442.772221755196,491.60589796415934,17592.649803317836,17.060519110491125,0.4767361318967401,0.027943823327367452
Manipur,transport_all,50484.63083507955,973.7412455462628,16680.723587847937,41441.08667740392,2615.404263432109,47869.22657164748,0.9481940499480737,0.051805950051927084,0.05463644288293536
Manipur,unintentional_all,49349.92995060882,807.8851097242256,189976.7509987108,343030.6490782211,13852.047218152637,35497.8827324562,0.7193096883416806,0.2806903116583197,0.3902217865373565
Manipur,violence,16306.928710288705,259.65381438449054,14819.857406596844,144174.72647034482,2564.8915612275136,13742.03714906117,0.8427115487658176,0.15728845123418117,0.1866456576565682
Meghalaya,all_injuries,105683.08227277805,1649.075743430433,255536.3304071659,498706.5406941026,18907.728961081844,86775.35331169615,0.8210902960581784,0.17890970394182112,0.21789284905779044
Meghalaya,burns,5621.041113163575,79.75905943145867,3277.739091927886,25883.04153358888,923.024160965023,4698.016952198545,0.8357912453613877,0.16420875463861115,0.1964710154000344
Meghalaya,drowning,8429.894105104755,125.09532725115432,275.7093999955878,570.1455565579165,29.40858339187359,8400.485521712877,0.9965113934973312,0.0034886065026682967,0.0035008194842858463
Meghalaya,falls,22750.12226418824,348.4077157141375,125669.16804009269,222507.1684869885,10256.55863085874,12493.563633329491,0.5491646808859593,0.4508353191140404,0.8209474039494209
Meghalaya,intentional_all,22965.62073963482,352.0023773028486,14077.297422488293,135227.26164260117,2428.962838302624,20536.6579013322,0.8942348275345923,0.10576517246540783,0.11827449480692077
Meghalaya,other_transport,1570.1487405956625,24.718528001093823,1000.468973279146,3517.159277881923,217.42668704079944,1352.722053554861,0.8615247833410248,0.13847521665897394,0.16073271406303827
Meghalaya,other_unintentional,273.92584076207595,1.1987525503950034,20875.582405061363,10384.601278802847,14.076142252173923,1637.6891117747805,5.978585690268009,0.05138668996328847,0.00859512477122075
Meghalaya,poisoning,383.1618329899901,5.813461775752514,318.158410049231,383.7788039667175,37.2543649818346,345.9074680081554,0.9027712006409365,0.09722879935906312,0.10770037778125179
Meghalaya,road,30334.157195214186,535.2733848660648,9396.895239100995,19328.114089063427,1240.308683965627,29093.84851124855,0.9591118132610812,0.04088818673891854,0.04263130343467921
Meghalaya,self_harm,14104.72158230695,236.1475791794365,2103.566351475249,5192.17268972599,293.4398494995632,13811.28173280739,0.9791956297905482,0.02080437020945213,0.02124638792955216
Meghalaya,transport_all,31904.30593580986,559.9919128671587,10397.364212380124,22813.88398405441,1457.735371006426,30446.57056480343,0.954309133884958,0.04569086611504193,0.047878475111137284
Meghalaya,unintentional_all,50813.15559733335,737.0814532604262,231061.66877229745,363127.4639323649,15021.030751772792,35792.12484556057,0.7043869727200907,0.2956130272799095,0.4196741829826264
Meghalaya,violence,8484.643969521592,113.52594033101558,10169.22701896372,125389.86265057656,1910.9583739828831,6573.685595538713,0.7747744771793142,0.22522552282068622,0.29069817018321825
Mizoram,all_injuries,29763.013040846454,481.1202098315164,90852.3908184436,199407.4610270681,7325.081281525083,22437.93175932138,0.7538864337601772,0.2461135662398231,0.32645973613330154
Mizoram,burns,441.5655221650815,4.266166410697363,815.2595573982056,7755.786353544428,239.35920732993625,202.2063148351454,0.4579304875156207,0.5420695124843796,1.183737548083406
Mizoram,drowning,1496.6644215662393,25.9608539561008,98.67623885841437,235.5926927790128,11.361406899715844,1485.3030146665246,0.9924088481452474,0.007591151854753307,0.007649218231921969
Mizoram,falls,6255.605783497284,81.04952817760041,43527.144937704565,92150.12108892156,4070.586416421713,2185.0193670755666,0.3492898118420117,0.6507101881579875,1.8629520990790083
Mizoram,intentional_all,4846.376540727301,75.12026458362985,3497.267479379131,48538.7407568976,753.7159861755728,4092.6605545517314,0.8444784510981355,0.1555215489018651,0.18416283884997817
Mizoram,other_transport,931.5409592956275,17.032606309873678,328.72428936913565,1374.792983855592,80.30401513479663,851.2369441608308,0.9137944345512005,0.08620556544879943,0.09433802854264296
Mizoram,other_unintentional,102.25658536760363,0.1095521253073812,9520.858943556565,681.4231834200929,13.013892892716656,51.78328336799916,0.5064053643278104,0.1272670395352322,0.25131455648018897
Mizoram,poisoning,765.5649238856041,13.547396853575735,147.5492136722242,212.9865667870652,19.28258874745995,746.2823351381435,0.9748126015889125,0.025187398411086668,0.025838195331114963
Mizoram,road,11053.413598450572,209.9941140832329,4522.242133268711,10502.836090730274,86.25235184398528,353.537041994664,0.031984421721469064,0.007803232103435976,0.24396977289097505
Mizoram,self_harm,3247.3671485253617,57.22984149000756,670.5436882227192,1907.4045256221525,97.27999942176189,2944.534468694919,0.9067451673987772,0.029956575580293406,0.03303748027268925
Mizoram,transport_all,11984.954557746209,227.02672039310653,4850.96642263785,11859.01034727915,726.5184040965363,11258.436153649667,0.9393807960976396,0.06061920390236,0.06453102315289318
Mizoram,unintentional_all,12931.681942372965,178.97322485478,82504.1569164267,148334.3176605823,5844.846891252979,7086.83505111998,0.5480211377530636,0.4519788622469359,0.8247471331125844
Mizoram,violence,1567.643984616005,17.773894499123113,2739.0817691571465,46111.10113917119,632.6229483886333,935.0210362273712,0.5964498606846662,0.4035501393153335,0.6765868615546281
Nagaland,all_injuries,58380.46775981457,960.7437285090704,151916.3253577566,287152.6536547895,11007.14216077631,47373.32559903832,0.8114584794684897,0.18854152053151124,0.23234894366376835
Nagaland,burns,2129.144574705705,32.07545539204863,1455.6165242446762,12231.592917945309,387.94442680610666,1741.200147899598,0.8177932905943085,0.18220670940569134,0.22280289102552758
Nagaland,drowning,7515.733984118334,120.002710528683,239.4132771247704,562.5305538758021,27.87325312891322,7487.860730989421,0.9962913465021763,0.003708653497823741,0.003722458807701427
Nagaland,falls,12937.439822244687,216.8742048548964,71523.97420375493,137740.8731689058,6232.46729429777,6704.972527946919,0.5182611567721739,0.4817388432278263,0.9295291320464468
Nagaland,intentional_all,10486.00793393394,154.83987347069697,20742.65441223032,78007.44571170032,1554.1574891786424,8931.850444755297,0.8517874963503308,0.148212503649669,0.1740017366828203
Nagaland,other_transport,769.2448395255285,12.69968426368295,435.92287936541743,1704.568057959542,101.55523461799903,667.68960490753,0.8679806098138559,0.13201939018614472,0.15209946938153046
Nagaland,other_unintentional,93.57654883820614,0.9134824377204834,11892.996845210184,1512.6770238356012,60.68828231344349,32.888266524762635,0.3514584255679962,0.6485415744320037,1.8452867458900373
Nagaland,poisoning,377.6083069182709,6.281220088734536,163.9929232991084,227.9455664010604,21.47588056857206,356.1324263496987,0.9431265674639397,0.056873432536059844,0.060303075428139064
Nagaland,road,16621.561053275855,301.2403914005092,5766.238217664424,13141.838928275709,817.3740557258787,15804.186997549989,0.9508244711127916,0.04917552888720923,0.05171882969067567
Nagaland,self_harm,3435.064710654221,57.360015084047575,1074.6545052835188,2779.708714157062,141.1422551214893,3293.9224555327287,0.9589113256924318,0.04108867430756734,0.042849295035593746
Nagaland,transport_all,17390.805892801392,313.94007566419225,6202.161097029843,14826.422591191367,918.9292903438774,16471.876602457516,0.9471600513507974,0.0528399486492027,0.05578777163779736
Nagaland,unintentional_all,30503.653933079266,491.9637793741812,124971.50984849651,208501.7192926416,8534.055381253776,21969.598551825464,0.720228422471081,0.2797715775289182,0.3884483988691126
Nagaland,violence,4931.847478542638,69.53790515910228,5612.083527501986,68625.27959689636,1062.195356924024,3869.6521216186215,0.7846252623290988,0.2153747376709028,0.27449375900997597
Odisha,all_injuries,1973309.9947253969,37824.03671507809,3553153.950073481,7855679.395850999,323799.77433786413,1649510.2203875354,0.8359103358299662,0.16408966417003512,0.19630055657478176
Odisha,burns,101867.229743779,1856.450466576848,39724.35939205992,416500.5547798191,15142.923143488655,86724.3066002903,0.8513464714650939,0.1486535285349058,0.17460990738481114
Odisha,drowning,114913.58958607404,2011.461772799168,6348.5978708833945,16883.465408719407,869.6758789735017,114043.91370710052,0.9924319144314772,0.00756808556852265,0.007625798262300029
Odisha,falls,369209.48272378993,7435.6700930914,1505597.2887665585,3455215.6418584213,167862.5410656594,201346.9416581301,0.5453460733801363,0.4546539266198626,0.8336979925459989
Odisha,intentional_all,537505.5938083084,9805.777915876257,230913.0796585884,2003278.248176294,42430.73111445866,495074.86269385007,0.9210599264394066,0.07894007356059407,0.08570568677953146
Odisha,other_transport,51647.33067809971,1053.527954448311,11604.3795510038,53095.86411903009,3450.424793110161,48196.90588498959,0.9331925823114567,0.06680741768854402,0.07159017222690137
Odisha,other_unintentional,37644.624447106784,65.12097509002307,283162.9618767064,7300.590080545866,13673.1183629496,3595.1052645934424,0.09550115899402332,0.3632156931771559,3.8032595311213635
Odisha,poisoning,23579.109508385747,428.9513050022986,3016.7975367091967,4692.463698078289,437.8931159233137,23141.216392462426,0.9814287678774473,0.01857123212255238,0.018922649030063285
Odisha,road,465114.17257981247,9413.201605552476,188701.67857032685,147268.36123828564,32418.325627328813,432695.8469524837,0.9303002842344782,0.06969971576552186,0.07492173972931342
Odisha,self_harm,396602.49661075056,7652.434110643331,41932.29046975249,9207.682711240488,8014.294727142535,388588.201883608,0.9797926266333914,0.02020737336660854,0.020624132920903808
Odisha,transport_all,516761.5032579123,10466.729560000776,200306.0581213308,554105.1141204478,35868.75042043897,480892.75283747306,0.9305893527395028,0.06941064726049671,0.07458783732713373
Odisha,unintentional_all,919042.8976591772,17551.529239201045,3121934.8122935616,5715174.852600597,245500.29280296643,673542.6048562116,0.7328739567780129,0.26712604322198796,0.36449111167269965
Odisha,violence,137405.85627831315,2124.8415107210803,171269.27164427936,1838075.4660972625,32760.05482687647,104645.8014514368,0.7615818152574121,0.2384181847425888,0.3130565619689912
Other Union Territories,all_injuries,153883.906312941,2879.805759764345,305918.43224543,734317.0400201783,30011.03741417389,123872.86889876716,0.8049761139209525,0.19502388607904794,0.24227288574950065
Other Union Territories,burns,3261.2820193976463,49.57842572730267,2401.0720599187785,26417.2831618103,823.6607536421722,2437.6212657554747,0.7474426471727519,0.2525573528272483,0.3378952937493761
Other Union Territories,drowning,8727.718487339936,151.90345896282955,333.2220092947248,914.9424129929242,44.511394071633546,8683.2070932683,0.9948999965871719,0.0051000034128277525,0.005126146778894774
Other Union Territories,falls,44587.20704671928,934.9810943310443,175369.5621554266,405954.95593628543,18977.39528962413,25609.81175709511,0.5743757784662468,0.42562422153375234,0.7410204912719247
Other Union Territories,intentional_all,37157.2999937321,628.8584622486662,14966.434075308096,175107.48869529684,3427.858603384762,33729.441390347325,0.9077473712039624,0.09225262879603717,0.1016280869793991
Other Union Territories,other_transport,4389.951494174695,84.65800880277212,900.9641633264752,4350.98835277588,261.5265490860534,4128.424945088641,0.940426095952748,0.05957390404725191,0.06334777852681496
Other Union Territories,other_unintentional,152.08698081271632,7.9237966098216575,69.6446021421734,783.9259946035708,144.8167753618825,253.88101591069923,1.6693145892831853,0.9521970558427579,0.5704119894211418
Other Union Territories,poisoning,208.99290699718856,2.9952192012747623,292.007082960617,482.9291723030733,43.21872684184412,165.77418015534465,0.7932048151164035,0.20679518488359758,0.2607084336133918
Other Union Territories,road,42452.95637088241,3.458289963816964,14378.849440335158,36060.78703216127,2245.7003057578354,40207.256065124624,0.9471014389165587,0.052898561083442326,0.055853110247573785
Other Union Territories,self_harm,1233.9380273566378,549.8069377158264,98.65909866997416,17195.25654837427,915.2314096291738,29593.77959610541,23.983197648508888,0.7417158636319827,0.03092647921692367
Other Union Territories,transport_all,46842.90786505709,913.3520204194988,15279.813603661632,40349.12926658468,2507.2268548438924,44335.68101021322,0.9464758494057078,0.05352415059429268,0.056550994542439184
Other Union Territories,unintentional_all,69883.69845415192,1337.59527709618,275672.1845664605,558078.0358076479,24075.95195594522,45807.74649820661,0.6554854352515324,0.34451456474846637,0.5255869104341948
Other Union Territories,violence,6329.368603227901,78.69062048416973,9295.999247197104,151492.3530017065,2217.063387886102,4112.305215341797,0.6497180798167721,0.35028192018322757,0.5391290947021377
Punjab,all_injuries,1130314.9461306331,21057.547820568565,2372602.095716977,5676555.90965549,229931.10498789305,900383.8411427403,0.7965778425075173,0.20342215749248296,0.2553700927107614
Punjab,burns,24027.93833146298,352.7639813588808,18732.29930799163,215886.659467976,6697.823069100806,17330.11526236218,0.7212485325746633,0.27875146742533685,0.3864846233104545
Punjab,drowning,45645.87850757029,826.3381545107447,2218.893668523524,6117.836105648949,293.1161140752088,45352.76239349507,0.9935784757866669,0.006421524213332777,0.00646302669575096
Punjab,falls,262601.85760738107,5159.399400264894,1147170.5127405128,2762742.031129417,128787.11811631727,133814.73949106366,0.5095727071783763,0.4904272928216232,0.9624284933493283
Punjab,intentional_all,187926.1082955745,2997.330270590176,119857.91400763196,1364424.4550115415,26114.56473689284,161811.54355868188,0.8610381230487728,0.13896187695122839,0.16138876227592652
Punjab,other_transport,31683.482976787305,613.2388535861833,7170.999966174648,35237.06553247909,2127.0526264139257,29556.430350373343,0.9328655682213873,0.06713443177861149,0.07196581593917202
Punjab,other_unintentional,1646.7740405079471,63.57532495241107,203429.3124431728,5972.785651072493,1139.27105556353,1960.793135347202,1.1906874210516434,0.6918199021476693,0.5810256242873865
Punjab,poisoning,12642.889666728992,231.03340091953464,3026.5042884835425,4652.960263843673,395.3692678463763,12247.520398882629,0.9687279349683153,0.03127206503168571,0.032281576594266934
Punjab,road,420664.5623843215,8382.881857254393,166894.18761078897,439588.0026118724,27264.114503537425,393400.4478807837,0.9351879931387489,0.06481200686125012,0.06930372003999233
Punjab,self_harm,8488.190546024802,2245.3216885245224,21118.13816832887,67840.158239372,219.41948998858007,121970.87724774478,14.369479170665686,0.025849972240707866,0.0017989498390086974
Punjab,transport_all,452348.04536110826,8996.120710840576,174065.18757696345,474043.3576803427,29391.167129951347,422956.87823115726,0.9350253252305133,0.06497467476948741,0.06948974858351467
Punjab,unintentional_all,490040.79247395,9064.096839137812,2078678.9941323807,4166433.186381112,174425.37312104896,315615.4193529008,0.6440594828025027,0.3559405171974968,0.5526516210097383
Punjab,violence,56832.91478168709,732.083089917757,82867.78557463347,1195827.7102571283,18288.638850752097,38544.27593093499,0.6782033981363713,0.3217966018636287,0.47448391256648154
Rajasthan,all_injuries,2797715.322857653,44432.372809110624,7355928.122418741,13991634.425139824,566939.0754750723,2230776.247382581,0.797356410481397,0.20264358951860306,0.2541443034191683
Rajasthan,burns,77931.9259919015,1125.4327518794516,53687.534070793845,481015.5168761099,16167.6350179768,61764.290973924806,0.7925415699381432,0.2074584300618581,0.26176346822798197
Rajasthan,drowning,243257.51937234745,3635.927893623248,12317.230520704155,27690.32879525492,1389.5569729311103,241867.96239941625,0.994287712147536,0.005712287852463686,0.005745105549102951
Rajasthan,falls,550879.9422119489,6976.716088456225,3596399.2494817,7118440.154240409,329924.9413386354,220955.00087331352,0.40109465591742666,0.5989053440825733,1.4931770724112317
Rajasthan,intentional_all,581124.0847280953,9589.587557804662,313509.4145885374,3173667.9574000705,56172.567129769806,524951.5175983257,0.9033380845743945,0.09666191542560593,0.10700524762126902
Rajasthan,other_transport,69095.24160302104,1271.570933186713,20518.072001326524,79178.70161032511,4890.678114443433,64204.56348857762,0.9292183079329506,0.07078169206704964,0.07617337224500426
Rajasthan,other_unintentional,55917.50306526537,234.830231190964,447780.2869964137,819048.3541949284,20048.45233217158,35869.050733093805,0.6414637415270212,0.35853625847297893,0.5589345667760955
Rajasthan,poisoning,26155.254958117093,432.8053594835434,7823.552411195234,9483.208840889858,845.0208794951585,25310.23407862194,0.9676921184347733,0.03230788156522681,0.03338652960973197
Rajasthan,road,189219.2864933453,14771.263866491296,432067.50475627824,954570.9995075068,60536.40362899595,754426.5570946349,3.9870489476830757,0.3199272376028379,0.08024161273183056
Rajasthan,self_harm,449925.1927183754,688.4383563517821,61829.30802010672,169518.10126361338,9370.97333496048,440554.2193834151,0.9791721524230675,0.02082784757693289,0.021270874100526783
Rajasthan,transport_all,884058.2023266517,16042.834799678018,452585.57675760414,1032193.7014809202,65427.08174343938,818631.120583212,0.9259923367361452,0.0740076632638545,0.07992254398638986
Rajasthan,unintentional_all,1332533.035802905,18799.95045162793,6589833.131072595,10544678.93848342,445339.426601863,887193.6092010423,0.6657948323708706,0.3342051676291297,0.5019641958454943
Rajasthan,violence,129714.88775116362,1576.945062269618,245198.8711052186,2988650.9598420365,45815.659992613786,83899.22775854985,0.64679721204783,0.35320278795217,0.5460796388312988
Sikkim,all_injuries,18454.21036103944,282.98732227250235,56475.07697140125,129375.13590655688,5051.149987050329,13403.060373989114,0.7262873952215088,0.2737126047784914,0.3768654207402462
Sikkim,burns,547.7835880574294,7.586216355309683,480.53119628669407,4757.323041484444,148.27977883810212,399.5038092193274,0.7293095629901267,0.27069043700987355,0.37115986234988957
Sikkim,drowning,799.6711523299987,12.75078715638126,52.05391251851193,130.868159519038,6.279924571256903,793.3912277587423,0.9921468661799808,0.007853133820019781,0.007915293680517639
